x_m,y_m,w_tr_right_m,w_tr_left_m
89628.1633491464,43263.131756147515,3.6283590037459907,3.5618343784677005
89628.09666757112,43263.194528156986,3.62905400048475,3.578189197404985
89628.02925068363,43263.25651381756,3.6292092286094553,3.5959719706454933
89627.96110236604,43263.31778799854,3.628826926643711,3.615106485538507
89627.89222650063,43263.37842556918,3.6279187627010536,3.60826048610696
89627.82262696959,43263.43850139879,3.626509430205876,3.601716921739613
89627.75230765512,43263.49809035128,3.624639564911994,3.5964325550768583
89627.68127223458,43263.55723808877,3.6223456703377828,3.5923369123074886
89627.6095237012,43263.61589271328,3.6196092934475423,3.589454655002699
89627.53706490548,43263.67398197717,3.616413402035013,3.5878451308817487
89627.46389869796,43263.731433632776,3.6127554279166825,3.5875859613490038
89627.39002792908,43263.78817543247,3.6086446772578755,3.588771868721988
89627.31545544941,43263.8441351286,3.6040997885492887,3.5915130063605956
89627.24018410943,43263.89924047355,3.5991466296496144,3.595933247605025
89627.16421675963,43263.95341921964,3.619150853635139,3.6021688205207223
89627.08755625054,43264.00659911924,3.639957544371553,3.610367534931073
89627.01020543266,43264.058707924705,3.65890891472162,3.6206886897929795
89626.93216715648,43264.10967338839,3.6760234560389002,3.6333036212434555
89626.85344427252,43264.15942326266,3.691336244469216,3.648396778201713
89626.77403963129,43264.20788529985,3.7048964537833857,3.648828180864615
89626.6939560833,43264.254987252345,3.7167659968256053,3.6368222003841453
89626.61319647904,43264.300656872474,3.7270190682880036,3.627317060048985
89626.53176366903,43264.344821912615,3.735742440630802,3.620495291659304
89626.44966050377,43264.3874101251,3.743036413752632,3.6165505143487495
89626.36688983375,43264.42834926231,3.7490162682040507,3.615687432403035
89626.28345450951,43264.46756707658,3.7538137813415244,3.618120264580117
89626.19935738151,43264.50499132028,3.7575779033678285,3.6240683207199753
89626.1146013003,43264.54054974577,3.760473044603162,3.633747102318793
89626.02918911638,43264.57417010538,3.7626728128419056,3.645219470249078
89625.94312368023,43264.60578015149,3.7643471321559585,3.6445697422469014
89625.85640784238,43264.63530763645,3.7656418457223064,3.6479425042321743
89625.76904445331,43264.66268031262,3.766652334705439,3.655388455588158
89625.68103636357,43264.68782593234,3.76739582307429,3.6668649702780733
89625.59238642361,43264.71067224799,3.7677895672420116,3.682225154457763
89625.50311114246,43264.73119633136,3.767693495143852,3.701172728376873
89625.41329619577,43264.749625008524,3.7671269700944023,3.723078602836122
89625.3230491016,43264.76626397645,3.7661193903329733,3.7472003684841
89625.23247738645,43264.78141896242,3.764668687584482,3.7437844971654064
89625.14168857678,43264.7953956937,3.7627829427862522,3.7384011038357916
89625.0507901991,43264.808499897576,3.760514053924883,3.7347442342761252
89624.95988927373,43264.82103628888,3.7579766019314604,3.73225429742971
89624.86904133759,43264.8332065943,3.755243965082576,3.7305365631636236
89624.77820679906,43264.84502224443,3.7522487606812014,3.7294515886200377
89624.68733578603,43264.856474104454,3.7489528318631917,3.728929530622498
89624.5963784263,43264.86755303958,3.7453565184870783,3.728939986857948
89624.50528484772,43264.87824991496,3.741488244797297,3.7294845409092536
89624.41400517811,43264.88855559581,3.7373978612838825,3.7305917402934616
89624.32248954533,43264.89846094732,3.7331536745660725,3.732190389753186
89624.23070233516,43264.90793658266,3.753128709302315,3.7315163073496547
89624.13867354296,43264.91685992327,3.7777712775208356,3.731667134204335
89624.0464520238,43264.92508160204,3.8003185480343147,3.7328867191194157
89623.95408663458,43264.93245224948,3.820523407987102,3.7354522008843274
89623.86162623213,43264.93882249614,3.838219120541713,3.739676407284252
89623.76911967323,43264.94404297253,3.853320362332079,3.7459098470403434
89623.67661581477,43264.94796430919,3.86582249246146,3.754542020240575
89623.58416351354,43264.95043713665,3.875799727223313,3.766001489834559
89623.4918116264,43264.95131208541,3.8834027697187685,3.7807535204780143
89623.39960901017,43264.95043978603,3.8888556513970607,3.79929310105101
89623.30760452164,43264.94767086902,3.892449712171195,3.8221302304049476
89623.21584701771,43264.94285596491,3.8945309276413593,3.8497639778748214
89623.12438535517,43264.93584570423,3.895476057430056,3.845254916486115
89623.03326839086,43264.9264907175,3.8956544345333723,3.8355986821578476
89622.94254498159,43264.91464163526,3.895376504206037,3.830764111440113
89622.85226398421,43264.90014908802,3.8948365331446886,3.830999989472262
89622.76247425556,43264.88286370632,3.894062719788624,3.8363896570478464
89622.67322030835,43264.86266352015,3.892917414601493,3.846816308712524
89622.58449383511,43264.83975971153,3.891410239520723,3.8616781079014397
89622.49625131582,43264.81458555805,3.8896259458534828,3.8725707788428627
89622.40844859042,43264.787578374286,3.8875711383802285,3.8625050173565008
89622.32104149884,43264.759175474755,3.885242678333055,3.8555908369699923
89622.233985881,43264.72981417397,3.882688099197404,3.8509833858313587
89622.14723854556,43264.699855130166,3.8799693095754813,3.847974553888556
89622.06076007997,43264.66935999011,3.876961017579632,3.8462199653966236
89621.97451199286,43264.638317503974,3.873561912999539,3.8455265490105286
89621.88845579285,43264.606716421964,3.8697481348124434,3.845775231619178
89621.80255298862,43264.57454549426,3.8655541247178267,3.846181325107396
89621.71676508877,43264.54179347108,3.8610561456845565,3.8413107926773726
89621.63106359846,43264.50844258187,3.856351418779137,3.837291926113127
89621.54549880668,43264.474423665175,3.8514881422578973,3.834223893094029
89621.4601583281,43264.4396432119,3.8464991274603086,3.8322830528602907
89621.37513000127,43264.404007566955,3.8553058787896006,3.8316829020754697
89621.29050166465,43264.36742307523,3.8678914130927255,3.8326709656343834
89621.20636115676,43264.32979608164,3.8787871999426935,3.835525261315999
89621.1227963161,43264.291032931105,3.8880164609582426,3.840548909530066
89621.03989498116,43264.25103996851,3.8956674052088336,3.8391398748467296
89620.95774499046,43264.20972353879,3.901884464506913,3.8341625871849088
89620.8764341825,43264.16698998682,3.9068542384097755,3.8319083927745914
89620.79605039577,43264.12274565753,3.9107837311459455,3.8326783946661194
89620.71668146877,43264.076896895815,3.9138699858912744,3.8367177842090703
89620.63841524,43264.029350046585,3.916263239853005,3.844182978219327
89620.561339548,43263.980011454754,3.918029478102828,3.8551129568552724
89620.48553857575,43263.9287922743,3.9191270585101208,3.8694071865324693
89620.41097747121,43263.87576026045,3.9195849221961394,3.8866397623920905
89620.33747891347,43263.82117059859,3.919549814002223,3.9012831150283613
89620.26485719206,43263.76528951151,3.919095128676711,3.907932844019018
89620.19292659636,43263.708383221994,3.91825280400127,3.9159820983554616
89620.12150141592,43263.65071795281,3.917062430729783,3.9247669051944847
89620.05039594015,43263.59255992675,3.915612956743863,3.933703192382804
89619.97942445854,43263.5341753666,3.9140691019767426,3.942314636991328
89619.90840126055,43263.47583049512,3.912678977192309,3.950240243227273
89619.8371406356,43263.417791535096,3.9117639591627027,3.9572219254904515
89619.76545687323,43263.36032470931,3.9116956495861217,3.963076406156738
89619.69317132558,43263.303686283005,3.912854874982051,3.9676709017912435
89619.62022462678,43263.247964349255,3.913873959887741,3.971080683517859
89619.54665672978,43263.19310697424,3.915800811530675,3.973525079378797
89619.47251061579,43263.13905795487,3.919005449928772,3.9751835642366813
89619.39782926589,43263.08576108803,3.9234066015308176,3.97618594987767
89619.32265566124,43263.03316017064,3.928893245145028,3.9766176768207018
89619.24703278297,43262.98119899959,3.9353348298103508,3.9765306239623786
89619.17100361222,43262.92982137179,3.9425915809906718,3.9759551330447334
89619.09461113013,43262.87897108414,3.940282230717962,3.974910637304937
89619.01789831782,43262.82859193355,3.937984455341114,3.973413410356782
89618.94090815642,43262.77862771691,3.9363654109570385,3.9714814877557223
89618.86368362713,43262.72902223113,3.9353113011822707,3.969137540451299
89618.786267711,43262.67971927311,3.934713372978341,3.966410729211494
89618.70870338922,43262.63066263975,3.9344691734908785,3.963338482430527
89618.63103361601,43262.58179589673,3.934483165879978,3.95996892856951
89618.55330059823,43262.533056179986,3.9346622085810097,3.956368216671301
89618.47554571554,43262.48437351035,3.9349144725120184,3.9526230576771546
89618.39781030483,43262.43567753984,3.935152826172633,3.948835534900935
89618.3201357029,43262.386897920485,3.935292082576869,3.9451195316483796
89618.2425632466,43262.3379643043,3.935246289195428,3.941594480634645
89618.16513427274,43262.288806343335,3.9349284845847263,3.9383778838669894
89618.08793577545,43262.239284748124,3.934884524008284,3.935661097667227
89618.01239446142,43262.18724347308,3.9322765621401974,3.9360378633340103
89617.93624427199,43262.136118707196,3.930792460600945,3.9353829908004547
89617.85896937807,43262.086697602586,3.93136638299364,3.93084020800256
89617.78084574189,43262.038569771146,3.9334811822498175,3.9230461128557685
89617.70214932572,43261.991324824754,3.9366064868253954,3.913928168956818
89617.62315609181,43261.94455237532,3.9402153696368023,3.903819975515846
89617.54414200239,43261.89784203469,3.9430268723330997,3.893121458900038
89617.46538301972,43261.85078341479,3.94326179084294,3.8823359242189053
89617.38715510604,43261.80296612749,3.9429259199389466,3.8720754023236204
89617.30972713379,43261.753990200064,3.941625220466867,3.8630182752838085
89617.233197119,43261.703706656794,3.939234920605128,3.8555658632978242
89617.15748777837,43261.65222404627,3.935880818934134,3.849781152712482
89617.08251384985,43261.59966263815,3.9316311279019316,3.8456485375680804
89617.00819007144,43261.546142702085,3.926490330494139,3.843073892109737
89616.93443118111,43261.49178450771,3.9204218892378773,3.841892235183968
89616.86115191686,43261.436708324705,3.9133769590416323,3.841888671616595
89616.78826701669,43261.3810344227,3.9053212019445374,3.8428232385351127
89616.71569121853,43261.324883071364,3.8962556573472664,3.844452990836588
89616.64333926042,43261.268374540334,3.8862304381216735,3.8465482153085024
89616.5711258803,43261.21162909927,3.875354254513133,3.848902323129872
89616.49896581621,43261.15476701782,3.8683853879181282,3.8513359586430065
89616.42677380609,43261.097908565636,3.866043573967185,3.853695793020369
89616.35446458794,43261.041174012375,3.8638328615969426,3.855848681719407
89616.2819528997,43260.984683627685,3.8619269893015593,3.8576729704852175
89616.20915347945,43260.92855768121,3.8605035264052576,3.8590508601247606
89616.1359810651,43260.872916442626,3.8597430291059656,3.859867550096946
89616.06235039466,43260.81788018156,3.859839969379091,3.8600221146564384
89615.98826527825,43260.76346499293,3.8608887398295764,3.859586961697265
89615.91411889721,43260.709231580826,3.8624493829398574,3.859295900945552
89615.8404108,43260.65461624709,3.863998987262148,3.860126998058547
89615.76764053761,43260.59905529063,3.8773044625599438,3.863133928986472
89615.6962900968,43260.54200505184,3.89770351369929,3.8654931849760987
89615.6265548098,43260.483248953344,3.9119365049407966,3.863556098263076
89615.55839647577,43260.42283688692,3.921517177361536,3.8651542665741734
89615.49177009388,43260.36082650337,3.9279424332665664,3.870499406751674
89615.42663066328,43260.29727545346,3.93250972114843,3.879677627680163
89615.36293318309,43260.232241387996,3.936226375488193,3.8926525840714676
89615.3006326525,43260.16578195778,3.9397948145662447,3.9092903121647335
89615.23968407065,43260.09795481359,3.9436497261758805,3.9293925762325137
89615.18004243667,43260.02881760623,3.9480195186741245,3.9527277403479575
89615.12166274973,43259.95842798647,3.9529902122941483,3.979053319619056
89615.06450000899,43259.88684360513,3.9585592639001126,4.008129234083224
89615.00850921356,43259.814122113,3.964675006391309,4.039723699634131
89614.95364536264,43259.74032116084,3.971262566040713,4.073614559144284
89614.89986345536,43259.66549839949,3.9782393638881692,4.10958845842152
89614.84711849084,43259.5897114797,3.985523600006279,4.147439430789769
89614.7953654683,43259.51301805229,3.9930386382123695,4.186967484823915
89614.74455938683,43259.435475768034,4.00071501445799,4.200614672689927
89614.69465524559,43259.35714227774,4.008491123052039,4.210002371450102
89614.64560804378,43259.27807523219,4.016313290265124,4.220923987510341
89614.59737278048,43259.198332282176,4.024135350733254,4.2332040217550615
89614.5499044549,43259.1179710785,4.031917748797627,4.246676969185092
89614.50315806617,43259.03704927195,4.039626126688071,4.261188587990376
89614.4570886134,43258.95562451331,4.0472292455914,4.276598874542566
89614.41165109583,43258.87375445339,4.054696148345627,4.292787555011296
89614.36680051254,43258.79149674297,4.0619926511640925,4.3096628979396865
89614.32249186268,43258.70890903283,4.0690776438400285,4.316607048378176
89614.27868014543,43258.62604897378,4.0759002320339,4.315846710868001
89614.23532035996,43258.54297421662,4.082399470340357,4.315782453382839
89614.19236750537,43258.459742412124,4.088509581450769,4.316358629370125
89614.14977658085,43258.376411211095,4.094174452245044,4.317569513992766
89614.10750258552,43258.29303826431,4.099375354794339,4.319483565165855
89614.06550061588,43258.20968118465,4.104174107436619,4.322277278527567
89614.02384886076,43258.12634960773,4.108637753618137,4.326407972878726
89613.98298936633,43258.042911349876,4.11264184262219,4.28448506896471
89613.94343108677,43257.959208148975,4.116238321102206,4.23970359601354
89613.90568297626,43257.87508174289,4.119737254190949,4.195827704042222
89613.870253989,43257.79037386948,4.123654393879307,4.154493551247207
89613.83765307914,43257.704926266626,4.128583822505149,4.117580338233633
89613.8083892009,43257.61858067219,4.1350050598524355,4.083265860214708
89613.78297130845,43257.531178824036,4.143061188368967,4.042815168047368
89613.7619061577,43257.442563406024,4.152367464739546,4.011759253452767
89613.74539419843,43257.35270891911,4.162242200151796,3.9907949238482505
89613.73301796649,43257.261855779805,4.172084057128369,3.9794204573636613
89613.72428568124,43257.170276386314,4.1809228988130185,3.9830920064972117
89613.71870556207,43257.07824313683,4.187552226940593,3.9951698275666563
89613.71578582835,43256.98602842956,4.190753546990131,4.012405801004153
89613.71504203427,43256.893893196015,4.189468014382086,4.033181323063194
89613.71609441646,43256.80193471559,4.182754875078377,4.056094735118841
89613.71864128025,43256.71012822134,4.169881420443222,4.07999229384476
89613.72238279908,43256.61844602589,4.150453968337058,4.077381846295902
89613.72701914639,43256.52686044186,4.124413277887036,4.058074431573307
89613.73225049561,43256.43534378186,4.092028096496668,4.0418273400597915
89613.73777702017,43256.3438683585,4.05389840691408,4.027921337872958
89613.7432988935,43256.25240648441,4.010963349051504,4.015715874701959
89613.74851628904,43256.16093047222,3.9644986171128727,4.004588109754403
89613.75312938023,43256.06941263452,3.916085562532465,3.993865038176686
89613.75683834047,43255.977825283946,3.8863907802854567,3.982761091766286
89613.75934334323,43255.88614073312,3.883307093575138,3.9703437287223764
89613.76034456193,43255.79433129465,3.881896486586416,3.9555552710463524
89613.75955308981,43255.70237043335,3.88248315271783,3.9373226047826426
89613.75720346135,43255.610286844305,3.884897980105983,3.915248448879622
89613.75427369181,43255.518187670095,3.888346407753736,3.8900299358304204
89613.75179842999,43255.426186028926,3.892157078156097,3.862048783406422
89613.75081232467,43255.33439503899,3.89581940278216,3.8329398474238734
89613.75235002465,43255.242927818486,3.898855550201507,3.8056048208555646
89613.75744617873,43255.151897485615,3.9006108784202387,3.7822748317179697
89613.76697902248,43255.06139610096,3.9002052810382764,3.7648257566182175
89613.78065671315,43254.97135819959,3.897463821097373,3.7535372625281984
89613.79765741187,43254.881646964204,3.8923741975673587,3.7476826348716568
89613.81715665828,43254.79212522454,3.884814431638469,3.7461540935935513
89613.83832999197,43254.70265581037,3.8748692027705,3.747653252984776
89613.8603529526,43254.613101551426,3.863087097434282,3.746784337445443
89613.88240107975,43254.52332527748,3.850592260594,3.743670405829644
89613.90364991307,43254.43318981827,3.839042018512479,3.7402826391461086
89613.92347431845,43254.342616487214,3.8302791466320802,3.7358858631246252
89613.94247773416,43254.25188706887,3.8250890175230836,3.7312767684287516
89613.9617312629,43254.16142056371,3.823786231675667,3.728024742552937
89613.98230692113,43254.07163624025,3.826489092144213,3.727964147039225
89614.00527672537,43253.98295336703,3.832876912986786,3.7330696003788297
89614.03171269207,43253.895791212584,3.841927824921273,3.730207752041136
89614.06268683776,43253.810569045454,3.8517360896352164,3.701150732262274
89614.09906260694,43253.72760937559,3.859787844577646,3.681183553289039
89614.14019802223,43253.64653633307,3.864792845708748,3.6698082532571576
89614.18479022651,43253.566667459374,3.8665237288825547,3.665312543070632
89614.23153353095,43253.48731898232,3.8658529877347156,3.664607639727034
89614.27912224675,43253.407807129755,3.865247898321181,3.64331137870804
89614.3262536489,43253.32745024479,3.8688543746998576,3.6234048851290974
89614.37233551533,43253.246073751034,3.8813229980709414,3.604057380438049
89614.41840323583,43253.1646646863,3.905935286926532,3.587082780961735
89614.46571914932,43253.084372060264,3.945059238758123,3.5752081589030387
89614.51554559461,43253.00634488257,3.9987957504982976,3.571464284390462
89614.56914491064,43252.931732162884,4.062829718212784,3.5784629526241645
89614.62777943624,43252.86168291085,4.1261892928089825,3.53283470580271
89614.69271151035,43252.797346136125,4.170251369073108,3.495908890169903
89614.76520313368,43252.73987056176,4.171083624175713,3.4776972484247697
89614.84536693251,43252.68943061009,4.108130058712922,3.477216773626534
89614.9295984289,43252.64304979208,3.9776342946852,3.489013789745009
89615.0135430978,43252.59711581944,3.794153843799446,3.507587865052258
89615.09284641409,43252.548016403845,3.5865738791792174,3.5277413617344404
89615.16315385267,43252.492139256996,3.4325824116786094,3.5427135763776425
89615.22011088848,43252.42587209059,3.3639946576804736,3.5422898436629406
89615.26038740105,43252.346423135314,3.3325810423657902,3.5143361283677392
89615.28905958479,43252.25773384114,3.3363854198626766,3.4577116660313463
89615.31532501207,43252.167046764815,3.367939966302365,3.3816229214576596
89615.34840959981,43252.081627166066,3.4205537851725216,3.2863631155349644
89615.39714683773,43252.008455041665,3.4870791056659285,3.2004208319456464
89615.46338895643,43251.94943557353,3.564307120577369,3.1426120592711904
89615.54298329345,43251.90210886846,3.648110580500274,3.085142630429106
89615.63158142287,43251.863872728965,3.8020567576773567,3.0376470041496786
89615.72483491882,43251.832124957524,3.940418899331888,3.015635125363106
89615.81864830082,43251.80430690305,3.9830662062128215,3.0101578177689414
89615.91112358705,43251.778238229985,3.8913630972898337,3.013929034837717
89616.0014925534,43251.75193309889,3.6626799204160556,3.022386169857162
89616.08899626143,43251.72340726887,3.4508834018715637,3.03339697496083
89616.17287577262,43251.690676499085,3.267521824369063,3.046432145671739
89616.25237214849,43251.65175654865,3.083478191091279,3.0609540544477287
89616.32672648305,43251.60466324237,3.000451721991581,3.074566684814379
89616.39557278564,43251.54820776255,2.966108908107538,3.082668331403914
89616.4599165162,43251.48397744507,2.949061630534469,3.080912153717652
89616.52106218053,43251.414164968024,2.9452913909796674,3.0644061663918
89616.5803142843,43251.34096300948,2.9502038577727294,3.0293818691938936
89616.63897733326,43251.26656424755,2.960007484074421,2.975261687927973
89616.69835583313,43251.19316136029,2.9725640137382743,2.900301217413003
89616.75975428961,43251.12294702582,2.9874853389228386,2.808841863236025
89616.82447720847,43251.05811392222,3.0054201134164247,2.7169739164566833
89616.8938290954,43251.00085472755,3.026675510216426,2.635091144868568
89616.96907517385,43250.95329707595,3.049694545784835,2.5715012763563374
89617.05030777204,43250.91562651133,3.0721985035384733,2.523495534209496
89617.13627369537,43250.885800649026,3.0918061209919108,2.486170847551134
89617.22564573729,43250.8616545547,3.1049934569451647,2.4651814689138143
89617.31709669114,43250.84102329397,3.1088084178433375,2.4555935924377006
89617.4092993504,43250.82174193246,3.10234369489719,2.4524926572021544
89617.50092971166,43250.80165143623,3.0872561349240626,2.4514888840130236
89617.59119248016,43250.779566657744,3.0661009766217453,2.440231707767673
89617.68040550753,43250.75635287631,3.039894406076222,2.4240909295659576
89617.76902747029,43250.73313477212,3.0092919712065296,2.409093198367664
89617.85751704492,43250.71103702529,2.9741662874479746,2.3960010920523964
89617.94633290796,43250.691184315976,2.933275546324462,2.3857995090523976
89618.03593285843,43250.674698548195,2.8843892081289524,2.3795833858190973
89618.12652954171,43250.66192600249,2.8256730444456823,2.3776854730547172
89618.21775626908,43250.65138004807,2.757614067036686,2.3795805498429137
89618.30916268995,43250.64130936236,2.681868135690129,2.3921940232462178
89618.40029845371,43250.62996262279,2.6012054515917686,2.4029787466991293
89618.49071925956,43250.61561061005,2.5192916888682073,2.4103498363448037
89618.5802585952,43250.59753901981,2.439101884905445,2.4138429416818132
89618.66913759011,43250.576449816865,2.3932735078230976,2.4144229287902848
89618.75760616179,43250.55315014464,2.3861978919983846,2.4130545476037626
89618.84591422771,43250.528447146564,2.380909978030758,2.4105940083737547
89618.93431170538,43250.503147966054,2.3765194528179023,2.4078408312072086
89619.02304851224,43250.478059746536,2.372073926808541,2.4056044246902766
89619.11237456575,43250.453989631125,2.366629063132174,2.4047614718789987
89619.20240690888,43250.43141728673,2.359674642437079,2.4059521615038197
89619.29274615756,43250.40954961651,2.3522240134358188,2.4086067883447
89619.38286748221,43250.38728435628,2.3458233056691,2.411986246528892
89619.47224605326,43250.3635192418,2.342194684136899,2.415449069091868
89619.56035704116,43250.3371520089,2.3430946546134894,2.4182657893463158
89619.64667561634,43250.30708039334,2.3504078258612435,2.4193150568537227
89619.73067694923,43250.27220213091,2.418992803288262,2.4167641879981554
89619.81183621024,43250.231414957416,2.4938059851912286,2.407925548042302
89619.88986305828,43250.18410772377,2.571276950697022,2.390018763737236
89619.96565256445,43250.13215202083,2.6445923620647367,2.363003586734585
89620.0404735202,43250.07820216333,2.706802746175853,2.3284634046743977
89620.11559485763,43250.02491276063,2.753056998216162,2.290215254176295
89620.19228550885,43249.97493842208,2.7813969462044636,2.2979059666561596
89620.2717374584,43249.93077423764,2.792734572948857,2.3165793834654678
89620.35424002184,43249.8930439811,2.7915932355754993,2.3478981568153983
89620.4394962524,43249.861156050385,2.7838191008685795,2.3917180381230434
89620.52719925577,43249.8344982212,2.774097454220236,2.4470899536985695
89620.61704213764,43249.8124582693,2.765449920387387,2.5335665206549915
89620.7087180037,43249.794423970394,2.759350708645072,2.64782248537971
89620.80191995966,43249.77978310024,2.7561720157073264,2.7663781305389437
89620.8963411112,43249.76792343454,2.7556937620437885,2.8848113112489164
89620.99167456401,43249.75823274905,2.7575194312835904,2.9987170221428903
89621.08761342376,43249.750098819495,2.761351487479297,3.103979262926916
89621.1838507962,43249.7429094216,2.767147163380295,3.196975304940078
89621.28007978694,43249.73605233111,2.7751984076242593,3.274734327498606
89621.37599350174,43249.72891532374,2.7861766108573778,3.358265638864243
89621.47128504627,43249.72088617524,2.801169690565125,3.425072515207562
89621.5656475262,43249.711352661325,2.818740120198698,3.458994355283405
89621.65877404723,43249.69970255774,2.840255756127296,3.461835296004964
89621.7503577151,43249.6853236402,2.8710613854042566,3.4375853380526475
89621.84009163543,43249.66760368445,2.9141463019711615,3.3920671713887653
89621.92766891394,43249.64593046623,2.972863035919396,3.3387689593300847
89622.01278265634,43249.619691761254,2.998058448682457,3.303416994422685
89622.0951259683,43249.58827534526,3.0320544141663,3.2685149367425477
89622.17439195552,43249.55106899399,3.084013734704798,3.2372716715950762
89622.2502737237,43249.50746048316,3.1164656228240406,3.211301840349139
89622.3225367819,43249.45696915289,3.0939302619466,3.1905431656768277
89622.39157782773,43249.40026127754,3.0876889281125277,3.174581088703788
89622.45811898271,43249.33859446015,3.093726547892712,3.1625639984150484
89622.52288507066,43249.273231214036,3.1080005383142213,3.1532694289680085
89622.58660091541,43249.205434052536,3.1161461327166218,3.145715243549123
89622.64999134076,43249.136465489,3.114834045402298,3.13952049200729
89622.71378117049,43249.06758803677,3.1149178923357406,3.1350060714044794
89622.77869507417,43249.00006401831,3.1143231608278086,3.1331248201065045
89622.84504210642,43248.93464160612,3.1121265135848457,3.1346785820891827
89622.91181153049,43248.87043628167,3.109906926143287,3.1387752028138434
89622.97773123573,43248.80624018527,3.110010876342346,3.14440397341541
89623.0415291115,43248.74084545729,3.0894904998215664,3.150689143472958
89623.10193304715,43248.673044238036,3.0524639045254967,3.1566074948594602
89623.15767362848,43248.60163117811,3.0235031977075817,3.160613980956197
89623.20811180238,43248.525987754336,3.004409333604341,3.1611829123015616
89623.25404492041,43248.44683264542,2.9944481161227374,3.1578657263114684
89623.29646942294,43248.36506986915,2.9910502297032626,3.1498454044911104
89623.33638175037,43248.281603443334,2.9858920880144693,3.1361620185603787
89623.37477834306,43248.19733738576,2.9846837002204207,3.1162732505838413
89623.41262145979,43248.11311933819,2.985374076062913,3.0904026654498775
89623.45060051468,43248.02934693721,2.9865953410392607,3.059215481243759
89623.48927424544,43247.946202293664,2.9874648164985755,3.023980142100971
89623.52920057073,43247.86386616753,2.9872985941829837,2.9865300750308714
89623.57093740924,43247.782519318775,2.9854882069354645,2.975368797328477
89623.61492061899,43247.7022918815,2.9815298973361664,2.971150080456236
89623.66083634179,43247.62300303751,2.976552634933743,2.9692732297398887
89623.70808625575,43247.544353984325,2.9754661819920076,2.969130886056003
89623.75607149454,43247.466045693785,2.973799605625692,2.970025824742055
89623.80419319193,43247.38777913768,2.972151758445493,2.9712224274145393
89623.85185888926,43247.30925862872,2.97111725920317,2.971994162393769
89623.89880870716,43247.230361884234,2.9709387517706927,2.9720103445666255
89623.94527046043,43247.15122090212,2.9713346944341037,2.971513746966871
89623.9915108267,43247.07198794308,2.9720003844468663,2.9669965871735986
89624.03779648361,43246.992815267826,2.9726474268833782,2.9603380708950326
89624.0843941088,43246.91385513708,2.9730002560407414,2.953995886825744
89624.13157037989,43246.83525981152,2.972790681269564,2.9483014391630498
89624.17958711086,43246.757178797765,2.971754207280231,2.9436069166014756
89624.22855299452,43246.679674894855,2.969788823448594,2.940097752684227
89624.2783964239,43246.60270880401,2.966976239972087,2.937743770207899
89624.32903544723,43246.52623536847,2.963381498813132,2.936481212600632
89624.38038811264,43246.45020943149,2.9590422070140185,2.936219356473975
89624.43237246833,43246.37458583633,2.9539747857706056,2.9368423670388437
89624.48490656253,43246.29931942626,2.949786262412429,2.938215953886024
89624.53790844341,43246.2243650445,2.949618277364344,2.940196335976813
89624.59129615912,43246.14967753433,2.9490499340288165,2.942639785081784
89624.6449861723,43246.07521046762,2.9481426713594114,2.9454097401673405
89624.69885034925,43246.00088165833,2.947029020385634,2.94832977683222
89624.75271091511,43245.926569117364,2.9459235749934027,2.9511826364655707
89624.80638749679,43245.85214877232,2.9450628530413097,2.9561047055778453
89624.85969972114,43245.77749655078,2.944696189149277,2.9606297084241375
89624.9124672151,43245.70248838034,2.945074047325418,2.964456492890979
89624.96450960553,43245.62700018858,2.9464326021564142,2.967442531890951
89625.01564651934,43245.55090790309,2.948979138618922,2.9694290609564433
89625.06573004641,43245.4741093471,2.9528448475931164,2.9702671672905954
89625.11489012184,43245.3966897446,2.957791929769485,2.9701109638980467
89625.16339777195,43245.3188294827,2.9633944963553382,2.9692627421534303
89625.21152513158,43245.24070969616,2.969233802046346,2.968025010492444
89625.25954433555,43245.16251151975,2.977548565012838,2.9667245379049536
89625.30772751874,43245.08441608828,2.986108850920905,2.965734403862501
89625.35634681598,43245.006604536495,2.9936370608605594,2.965485519611318
89625.40567436209,43244.92925799919,2.9999849031373067,2.966462572593774
89625.45598229197,43244.852557611135,3.0050826514366564,2.969182031384184
89625.5075427396,43244.77668450695,3.0088986425858355,2.9741527545894417
89625.56059609522,43244.70181384999,3.0114115621094593,2.981793222349401
89625.6152667622,43244.62809898552,3.0126233065705117,2.9922942163042983
89625.67165266021,43244.555688277,3.0124219835981965,3.0049050156978874
89625.72985170902,43244.48473008793,3.0105280093258155,3.018299770903279
89625.78994914815,43244.4153610838,3.006523182401751,3.0341102075423585
89625.85171054096,43244.347423016,3.0003268156155656,3.0515031732366396
89625.91456537851,43244.28044759575,2.9923151103552845,3.0692094848237805
89625.97792718998,43244.213951808815,2.9840610199399515,3.086081419822814
89626.04120950453,43244.14745264094,2.98291142518245,3.1012169425109093
89626.10382585133,43244.080467077845,2.983085220030949,3.1140029098785886
89626.16518975954,43244.01251210529,2.9855143030001794,3.1240817466673194
89626.22472501945,43243.94311308153,2.9911432168559493,3.131265354395828
89626.28219434564,43243.872071909034,3.0004249949951047,3.1358270520078118
89626.33776886865,43243.799523736016,3.0131662400965444,3.1384673777288263
89626.39164403018,43243.72562354726,3.028994031823422,3.139741400343704
89626.44401527196,43243.650526327576,3.047399743657217,3.140008879288903
89626.49507803563,43243.57438706172,3.067782222348204,3.139463321952837
89626.5450277629,43243.49736073453,3.087042485083724,3.1381874336616025
