s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
56,89671.0686406856,43225.4890592886,2.1139731986,0.0262140301,9.6940000000,0.0000000000
55,89670.0768261168,43224.8535621632,2.1698558493,-0.0322839704,9.6940000000,0.0000000000
54,89669.1229246481,43224.1606079777,2.1900332584,0.0382025092,9.6940000000,0.0000000000
53,89668.1567755193,43223.4850314015,2.0797799486,0.0988350996,9.6940000000,0.0000000000
52,89667.0780933956,43223.0195408368,1.9585951114,0.1412251823,9.6940000000,0.0000000000
51,89665.9999312480,43222.6039948303,1.7507464083,0.1550022332,9.6940000000,0.0000000000
50,89664.8216887033,43222.6090603026,1.6031071489,0.0362373426,9.6940000000,0.0000000000
49,89663.6491564830,43222.5280129218,1.6655160918,0.0221344126,9.6940000000,0.0000000000
48,89662.4981414331,43222.3883138892,1.5514452169,0.1157885613,9.6940000000,0.0000000000
47,89661.3336351582,43222.5728264232,1.3973550020,0.0713216155,9.6940000000,0.0000000000
46,89660.1763418384,43222.7950970260,1.3833284157,0.0075398035,9.6940000000,0.0000000000
45,89659.0189274715,43223.0119157471,1.3795913288,-0.0453485394,9.6940000000,0.0000000000
44,89657.8639703638,43223.2427020669,1.4901375803,-0.1507521592,9.6940000000,0.0000000000
43,89656.6910236426,43223.2000898053,1.7316725275,-0.1699254477,9.6940000000,0.0000000000
42,89655.5606442612,43222.8689215131,1.8866513590,-0.1019427077,9.6940000000,0.0000000000
41,89654.4517564448,43222.4683073050,1.9718297983,-0.1244779879,9.6940000000,0.0000000000
40,89653.3995457241,43221.9525898857,2.1788436640,-0.2199181132,9.6940000000,0.0000000000
39,89652.5452812891,43221.1413695106,2.4826561401,-0.2450109619,9.6940000000,0.0000000000
38,89651.9847232925,43220.1256034218,2.7450046788,-0.1619094407,9.6940000000,0.0000000000
37,89651.6468769082,43218.9960648348,2.8592291876,-0.0570165278,9.6940000000,0.0000000000
36,89651.3277255023,43217.8609915693,2.8794490340,-0.0759173566,9.6940000000,0.0000000000
35,89651.0364659299,43216.7211127827,3.0380465288,-0.1076436602,9.6940000000,0.0000000000
34,89651.0870814355,43215.5452756895,3.1300634863,-0.0341581404,9.6940000000,0.0000000000
33,89651.0094052422,43214.3740665463,3.1182225921,-0.0226897756,9.6940000000,0.0000000000
32,89651.0321697201,43213.1960427482,-3.0998036931,-0.0308969561,9.6940000000,0.0000000000
31,89651.1078585511,43212.0194735888,-3.0921493915,-0.0278875180,9.6940000000,0.0000000000
30,89651.1486950745,43210.8412146101,-3.0340530291,-0.0368663987,9.6940000000,0.0000000000
29,89651.3601195896,43209.6827735846,-3.0055031382,-0.0007674154,9.6940000000,0.0000000000
28,89651.4676268780,43208.5121559973,-3.0322489939,-0.0047176614,9.6940000000,0.0000000000
27,89651.6166728750,43207.3458295249,-2.9944119904,0.0098388287,9.6940000000,0.0000000000
26,89651.8125611835,43206.1854914667,-3.0553908467,0.0899096035,9.6940000000,0.0000000000
25,89651.8187005537,43205.0079780099,3.0777946342,0.1166762506,9.6940000000,0.0000000000
24,89651.6635699422,43203.8533023617,2.9551286678,0.1490493872,9.6940000000,0.0000000000
23,89651.3936053471,43202.7546900020,2.7360190663,0.1259581282,9.6940000000,0.0000000000
22,89650.7652796752,43201.7612324037,2.6683509669,-0.0003758524,9.6940000000,0.0000000000
21,89650.3249735913,43200.6677255678,2.7369003095,0.0445557998,9.6940000000,0.0000000000
20,89649.8375967144,43199.5954459280,2.5633728624,0.2077045476,9.6940000000,0.0000000000
19,89649.0584782865,43198.7271144698,2.2555819677,0.1664985963,9.6940000000,0.0000000000
