left_x,left_y,right_x,right_y,center_x,center_y,width,w_tr_left_m,w_tr_right_m
89617.62228257171,43248.3309870285,89618.52350981021,43253.52120473974,89618.0294222582,43250.675896453366,5.267975926541621,2.380034807242958,2.8879411192986635
89618.57110330982,43248.10971115333,89619.78062240739,43252.720676904384,89619.1814924109,43250.43666083849,4.766965202417873,2.4056753044751993,2.3612898979426737
89619.17377108346,43247.900953625955,89621.52851869291,43252.420011367656,89620.24044207833,43249.94817009696,5.097492325348426,2.3092238447640834,2.7882684805843434
89621.07578887664,43246.37498417506,89621.64849833207,43252.503931122475,89621.38912322756,43249.72780902917,6.155712393974383,3.367470257250635,2.7882421367237487
89620.32016826628,43247.009443851115,89624.57004192504,43251.60106253575,89622.46731113948,43249.329317549586,6.2569965798144285,3.161244485835295,3.0957520939791334
89620.5223799271,43246.862508694394,89625.83782800732,43249.96146033799,89623.25046936308,43248.452994291794,6.15334679494397,3.15812359901663,2.9952231959273394
89621.24543009838,43245.87746506526,89626.34049276533,43248.93774935609,89623.79226056348,43247.40718671855,5.943485432250889,2.970925384803913,2.9725600474469758
89621.98973520845,43244.74406753985,89626.85000407996,43248.07568491403,89624.41187591791,43246.40440293823,5.892568866158443,2.93659640435948,2.9559724617989636
89622.5898107798,43243.832498155454,89627.57387663031,43247.03681576918,89625.08818771658,43245.43874195023,5.925299973273463,2.9701954852862626,2.9551044879871995
89623.44313317927,43242.507690680744,89628.04302913335,43246.410050479804,89625.74834110454,43244.4633882309,6.0324592002543005,3.0231636320478166,3.0092955682064835
89623.88752308223,43241.826105813074,89629.0634442308,43245.257985828786,89626.50384121711,43243.56087356084,6.210400046093817,3.139239137699958,3.0711609083938587
89624.51645938893,43240.8764888362,89629.74680716342,43244.24962697335,89627.12377872935,43242.55799228873,6.2237135517467195,3.1025104185674617,3.1212031331792582
89625.18427258688,43239.83449643304,89630.36357890908,43243.314137846195,89627.77934635902,43241.57795852862,6.239641663808902,3.1263509732991723,3.113290690509729
89625.76527035271,43238.91824871793,89631.06425143447,43242.251512444855,89628.42101497047,43240.58881498405,6.260180381396799,3.137478899510912,3.1227014818858865
89626.41536265746,43237.89337920529,89631.6937158979,43241.295473802515,89629.04969077437,43239.591301415305,6.279754902629651,3.134109070736927,3.145645831892724
89627.05230500673,43236.88964889117,89632.33606692943,43240.31824540546,89629.69672932377,43238.605597426955,6.298687594383634,3.152375643105111,3.146311951278522
89627.66635102553,43235.92262911877,89632.99907700992,43239.302796288604,89630.32869966018,43237.61016802199,6.313755416972466,3.152124764336732,3.161630652635734
89628.3265760705,43234.88298949883,89633.61373351896,43238.35869698922,89630.96917564477,43236.62019963494,6.327288338456802,3.162472432358692,3.16481590609811
89628.93403415977,43233.90885058276,89634.27402154588,43237.34444217637,89631.61560391325,43235.63409404745,6.349705455728036,3.1886176453128967,3.161087810415139
89629.51738375053,43232.972241045994,89634.95828738068,43236.29293877548,89632.23866513255,43234.633096289814,6.374203173677088,3.188073492762778,3.1861296809143105
89630.18174041188,43231.905422367374,89635.56722319129,43235.37527441186,89632.86013953353,43233.63110757328,6.406514529075457,3.1861957797820484,3.2203187492934084
89630.81735492831,43230.88483206128,89636.20958771091,43234.4143809981,89633.51448416208,43232.650266214274,6.444695674610393,3.2235565690472585,3.221139105563134
89631.35980938736,43229.99427295406,89636.90184136658,43233.29625653886,89634.13472862125,43231.6475907829,6.451141710038592,3.2301146165140144,3.221027093524578
89632.00296298796,43228.93799792185,89637.49256111163,43232.34304794993,89634.74044816196,43230.63598602103,6.459891034685944,3.2213387291410602,3.2385523055448844
89632.66214873732,43227.86909630492,89638.10241163449,43231.42484764485,89635.38655755336,43229.64976759219,6.499225466316968,3.2547226660128565,3.244502800304112
89633.29639819927,43226.868867141086,89638.77058754257,43230.45981312778,89636.01303939095,43228.650922414294,6.5468914362003074,3.248983870644914,3.297907565555394
89634.00028871254,43225.76353929589,89639.38768647432,43229.61382549004,89636.70578747017,43227.69711161677,6.621892867531636,3.325447882246385,3.2964449852852513
89634.4399055102,43225.07028468183,89640.22964899227,43228.32938231387,89637.31416193799,43226.68822495961,6.644023525746656,3.298352689966311,3.3456708357803437
89635.18649755555,43223.89124966186,89640.70561903752,43227.49559643232,89637.9334951112,43225.68521926856,6.591814956168143,3.2809029573337964,3.310911998834347
89635.76311509722,43222.98158869454,89641.36579286928,43226.39697759728,89638.56637066114,43224.69045197645,6.561624489448516,3.283057199662043,3.2785672897864724
89636.41426412301,43221.948740446875,89641.95916522699,43225.42694535171,89639.17929695277,43223.68319011968,6.545528099810815,3.2640078442405884,3.2815202555702263
89637.0773851923,43220.897420417146,89642.54358538319,43224.476856108224,89639.82304364581,43222.69536156202,6.533889731433316,3.281956030648594,3.2519337007847224
89637.58548168067,43220.092598698124,89643.24566403478,43223.2620161661,89640.44258184468,43221.69243213604,6.487147576680097,3.2745293542778677,3.2126182224022295
89638.33004137188,43218.877130833454,89643.6966929121,43222.444165016226,89641.01956621945,43220.664798301106,6.444109661367905,3.2295150255184444,3.214594635849461
89638.69956291009,43218.167528160244,89644.56574917222,43221.15494368045,89641.64461156809,43219.667337442275,6.583094001329184,3.3049695468934366,3.278124454435748
89639.03826966994,43216.957030519145,89645.13053112282,43220.1757167199,89642.19660731012,43218.62563394648,6.890289193416567,3.572039685879236,3.318249507537332
89639.02622941643,43217.08568440241,89646.00614360515,43217.94588279786,89642.60627614829,43217.52694180356,7.033615654858679,3.6075984028092702,3.4260172520494074
89638.94566480462,43216.39254757074,89646.0874121234,43216.31627755161,89642.52910416374,43216.35431677624,7.142356823737553,3.583744608665153,3.5586122150724004
89639.15251790492,43217.179315370966,89645.46759721184,43213.2633518185,89642.29793485091,43215.22898621628,7.430878813954381,3.7011035658382334,3.7297752481161477
89638.39975143546,43215.5936140103,89645.34236390548,43212.67738194217,89641.7695998826,43214.17811238413,7.5302249849223175,3.655068537371876,3.8751564475504416
89638.33449950189,43215.5856765468,89644.03239524376,43210.75427532822,89641.21584689662,43213.14249113663,7.471622006876561,3.7783041815708063,3.6933178253057553
89638.15074383238,43215.47849801864,89642.39218481787,43209.41202118548,89640.27597029699,43212.438817701186,7.402163280701728,3.7089430596351685,3.6932202210665594
89638.00847229741,43215.420454208564,89640.47476123922,43208.37469292418,89639.25536423441,43211.85824746958,7.465573801099913,3.774450062377456,3.691123738722457
89637.62420419151,43215.381375398596,89638.57396644408,43207.91404679216,89638.1021970358,43211.62324683713,7.527505729337762,3.788414290323479,3.739091439014283
89637.04315246426,43215.32921236845,89636.8169548935,43207.79402597673,89636.92878397653,43211.520377239576,7.5391620793186505,3.810845871968187,3.728316207350464
89636.79150774275,43215.33585882979,89634.76202859986,43208.145874654445,89635.76531845437,43211.700314534944,7.471297868797024,3.7777887081290737,3.6935091606679515
89637.17234817993,43215.3586044217,89632.50881935697,43209.42373454196,89634.73035208356,43212.25091730741,7.5482428192144235,3.9525149921601614,3.5957278270542625
89635.73729318232,43215.947746721184,89631.9568063945,43210.08442667365,89633.85158219523,43213.02315217233,6.976452578459527,3.479831993366068,3.496620585093458
89636.01719878877,43215.69829869037,89630.29145181201,43212.175527335465,89633.07519730716,43213.88821448858,6.722659854533709,3.454242775078756,3.268417079454953
89635.16758893138,43216.68668600857,89629.69201673659,43213.062110212006,89632.41862215035,43214.866999634054,6.566583284485424,3.296698639587086,3.269884644898339
89634.68480501961,43217.521709228255,89628.94328612473,43214.23593609362,89631.80580489847,43215.87410504005,6.615240809757675,3.317115917758401,3.298124891999274
89634.0125101662,43218.684114308955,89628.38456236813,43215.08358557857,89631.2137615742,43216.893588388215,6.6811589908537705,3.3225060589515345,3.358652931902236
89633.3333338008,43219.74625094787,89627.77461302196,43215.99531175808,89630.55424915804,43217.87096742351,6.705887087996077,3.352610890331708,3.3532761976643686
89632.66163280263,43220.73502526311,89627.12880161827,43216.96227363084,89629.88393755422,43218.84095955648,6.6967303103908495,3.3620167605201488,3.3347135498707012
89632.26508802245,43221.358324542,89626.31656275099,43218.35942018768,89629.29774542598,43219.86236202177,6.6617108769454205,3.323105299010041,3.3386055779353785
89631.51505870666,43222.65928525034,89625.90529997007,43219.10684564102,89628.72398091872,43220.89180107896,6.640040234784002,3.30368609093127,3.3363541438527324
89630.95289370386,43223.67991996689,89625.24310058188,43220.10045800767,89628.0663115369,43221.87032746346,6.739145456848943,3.406969430757721,3.3321760260912225
89630.55968266368,43224.43906442431,89624.42016280863,43221.35943283482,89627.51566830033,43222.912168085546,6.868631874798385,3.4055105276680204,3.4631213471303646
89629.83068228014,43225.8327854459,89623.9930242347,43222.01372725877,89626.91692466066,43223.926575059224,6.975921652171313,3.4819000546330123,3.494021597538302
89629.43452968211,43226.5870521488,89623.21634902628,43223.30363080089,89626.31555711216,43224.940121523505,7.031838872780977,3.5270956166290235,3.504743256151954
89628.75819025378,43227.86276460824,89622.73852629084,43224.08461786002,89625.74113183597,43225.96915041517,7.1071021905243565,3.562085762472753,3.545016428051603
89628.41793932169,43228.56172047858,89621.91267422649,43225.43068466332,89625.15777469803,43226.992565678025,7.219587772825397,3.618158094141445,3.6014296786839526
89627.78923237801,43229.83224699086,89621.42473387734,43226.23348638654,89624.63975749389,43228.05138767592,7.311638978879577,3.6181732090852416,3.693465769794335
89627.29387616298,43230.827110447644,89620.78276063064,43227.3029610467,89624.032804012,43229.06204363825,7.4037711596773566,3.7081594987801014,3.695611660897255
89626.63841861264,43232.08756117521,89620.27931479854,43228.09238989591,89623.47557720444,43230.10046440506,7.510022352427582,3.73528145862186,3.7747408938057223
89626.02258844387,43233.10517533996,89619.64928187951,43229.076519287635,89622.83067828052,43231.08752435614,7.539834812230882,3.776136477516372,3.763698334714509
89625.4069072996,43234.08101451604,89619.00069995745,43230.09135268836,89622.2086956969,43232.08923044745,7.546979880195762,3.7677266420270135,3.7792532381687494
89624.70183648274,43235.20669091922,89618.44247581891,43230.956864896085,89621.56812344096,43233.07903759009,7.565757540590558,3.7877544348463794,3.7780031057441787
89624.22744980628,43236.03013925175,89617.65664398957,43232.123871695345,89620.92325783097,43234.0658302227,7.6442793607871025,3.844001066102331,3.8002782946847713
89623.66986239947,43236.9937711404,89616.98000644446,43233.17006436213,89620.34213638134,43235.09175224512,7.70552481018649,3.832947611148051,3.872577199038439
89622.96965521833,43238.2034406385,89616.46445474627,43233.97865837782,89619.7251711501,43236.09631914738,7.756704217392478,3.868675263551845,3.888028953840634
89622.33276087254,43239.202267095854,89615.84729723535,43234.97730530302,89619.079647864,43237.08302347516,7.740254666112237,3.8825169879634402,3.8577376781487978
89621.72799341103,43240.130867098844,89615.20433916041,43236.04897945758,89618.4408635013,43238.0740912301,7.695445878127524,3.8775706337778013,3.817875244349723
89621.24358563115,43240.862571971156,89614.45998917372,43237.32791281296,89617.85800869673,43239.098484542796,7.649248248579613,3.817608709479078,3.8316395391005353
89620.2252277641,43242.39990494091,89614.23579319034,43237.78853129467,89617.22830701845,43240.09250645206,7.559006948498878,3.782293613228864,3.7767133352700135
89619.61421746013,43243.247592991815,89613.34669104895,43238.7659514882,89616.52732346904,43241.040308640404,7.705009915618984,3.7948731707110888,3.910136744907896
89617.81527392972,43245.13694515963,89613.61073495533,43238.607846840925,89615.72844715719,43241.89620036698,7.767734826790309,3.8554863606787806,3.912248466111528
89616.72168129314,43245.990628111074,89612.71771819182,43238.99890425558,89614.66328649897,43242.39623092754,8.057159984568539,4.142123002429003,3.915036982139535
89614.41746400183,43246.67361336329,89612.7639652105,43238.97382268768,89613.60875795118,43242.90790591214,7.875725713764827,3.8517581646734875,4.02396754909134
89612.02651366698,43246.82141862455,89612.85159940465,43238.93719006569,89612.43416991987,43242.926445850295,7.927437472398564,3.9163235602282174,4.011113912170347
89610.24378616443,43246.53869436641,89612.25944064213,43239.06207998608,89611.27734103428,43242.704935550755,7.743652846074668,3.970685790378964,3.772967055695704
89608.75962421876,43245.9697854036,89611.53785694673,43238.74993501986,89610.15845436716,43242.33458037186,7.736000738441987,3.8950824295166955,3.8409183089252914
89606.77624496567,43244.780605482236,89611.50518415222,43238.73923908003,89609.12223617815,43241.78355589061,7.672543303402749,3.8062700411279162,3.866273262274833
89605.2454099641,43243.222768881984,89611.41809542774,43238.61127465956,89608.31171194644,43240.93198980222,7.705091199640896,3.8275320481864625,3.8775591514544345
89604.3247376255,43241.87735622779,89611.06235191526,43237.98194657071,89607.67262383846,43239.94175330255,7.782700247184086,3.8671809380529085,3.9155193091311773
89603.5619439017,43239.80178561675,89611.00917218658,43237.88326683795,89607.2081947071,43238.86247049647,7.690992215560587,3.765596888301694,3.9253953272588933
89603.32774385488,43237.72287747355,89610.86657855973,43237.662426657225,89607.09458831504,43237.69267318877,7.539077194151747,3.766965618116654,3.7721115760350923
89603.3085045518,43236.46538772539,89610.82332799362,43236.567364340866,89607.036555473,43236.51583687968,7.516682006924846,3.728969976749376,3.78771203017547
89604.11069160917,43233.67763490648,89610.76375920755,43237.202651468106,89607.3403342346,43235.38881005077,7.5292453286492815,3.6549728248447577,3.874272503804524
89604.69451314746,43232.62599604354,89611.13174718664,43236.09114675858,89607.90864375429,43234.356156401955,7.310638031006101,3.6502238995572722,3.6604141314488285
89605.42536860581,43231.44302154249,89611.60776304445,43235.24985313574,89608.5006375435,43233.336628710844,7.260446300869553,3.6115169997206698,3.6489293011488835
89606.10690471675,43230.366667983966,89612.18217673247,43234.33129113265,89609.13494480729,43232.34271779862,7.2544590434235765,3.615771280702584,3.638687762720993
89606.72959383896,43229.38299079615,89612.81553177298,43233.318807165626,89609.77990742656,43231.355648390476,7.247710667770895,3.632601782945068,3.615108884825827
89607.32795148685,43228.43780171075,89613.47266705698,43232.26822984206,89610.41210050044,43230.36036619796,7.2408375633959166,3.6343134511158595,3.606524112280057
89607.93026387444,43227.48485913456,89614.12621274346,43231.225257036494,89611.02694518381,43229.354276840335,7.237428815026828,3.617203607038369,3.6202252079884594
89608.63433084868,43226.30017616657,89614.67396849577,43230.41101954902,89611.67099504615,43228.36706319638,7.30590614916938,3.6733300384211702,3.63257611074821
89608.94633867378,43225.63291541206,89615.56103035442,43229.05539949468,89612.2679258724,43227.35152711307,7.4476561174247955,3.739863281561304,3.7077928358634913
89609.67904766682,43224.352324706924,89616.02804090096,43228.30651767771,89612.84124027881,43226.321761529565,7.479692677421038,3.725352866437373,3.754339810983666
89610.37277865649,43223.283974636906,89616.598531149,43227.38476698866,89613.48478053637,43225.333794849364,7.454964259790861,3.726435110126227,3.728529149664634
89611.05652190252,43222.26492383087,89617.22244571772,43226.44151707976,89614.1353121075,43224.35039483402,7.447325709695041,3.718624274726712,3.7287014349683285
89611.70806620299,43221.31174358716,89617.88797085454,43225.43868464886,89614.79794988372,43223.3751666819,7.431228393504829,3.715530764815442,3.7156976286893877
89612.28685903574,43220.51277463339,89618.60662419669,43224.27116816815,89615.45012193342,43222.39397770054,7.352900520053606,3.680381132968827,3.672519387084779
89613.08617074098,43219.40964080275,89619.11901590264,43223.41694930351,89616.11837339305,43221.4237752156,7.242520109957085,3.640203299967196,3.6023168099898895
89613.51915099328,43218.667714243915,89619.88799541481,43222.13381866152,89616.70875000519,43220.403583983214,7.250935092646613,3.631361420150782,3.6195736724958314
89614.16379924082,43217.56172203707,89620.44855249033,43221.21286833628,89617.28243133376,43219.37349850047,7.268367090852919,3.606721686951306,3.6616454039016144
89614.87266363208,43216.34849756692,89620.96944083925,43220.41775752139,89617.90490052155,43218.37235133759,7.330058714970529,3.645612719444147,3.684445995526383
89615.37242397096,43215.47034165727,89621.70858990471,43219.28980478422,89618.5547752357,43217.388675906484,7.398426833419276,3.715874678992673,3.682552154426604
89615.80955357625,43214.63818555403,89622.475925885,43218.09339588918,89619.1098875128,43216.348760024855,7.50860690853352,3.7172991643558446,3.7913077441776752
89616.50894139493,43213.31922048198,89622.94067768061,43217.369380193464,89619.69550623622,43215.325846591615,7.600731412378071,3.765735859427272,3.834995552950798
89617.27950749426,43212.22440917562,89623.48732375668,43216.512118610015,89620.34972603757,43214.344994821186,7.544630193957245,3.731370764987522,3.813259428969723
89617.98630938414,43211.22074724327,89624.09576632353,43215.55884674068,89621.02542527659,43213.37871183332,7.492969720520849,3.72733718479603,3.7656325357248184
89618.66879551536,43210.25506669051,89624.72634539634,43214.56467213867,89621.71365716665,43212.42131201949,7.434156696030557,3.736819573570108,3.6973371224604503
89619.23275836889,43209.45801544812,89625.46157219863,43213.39727295766,89622.37237933635,43211.443592203854,7.369940351031891,3.7148045452012037,3.655135805830687
89619.91763787557,43208.47487504239,89626.0799332127,43212.41450720308,89622.99610762326,43210.442978681494,7.314010159513931,3.6538264406291363,3.660183718884794
89620.60376055914,43207.435278002115,89626.66632932788,43211.46849251628,89623.64772004739,43209.46031686126,7.2815927764504815,3.6560197364772637,3.6255730399732173
89621.17137733735,43206.57633065671,89627.36262834551,43210.338259959164,89624.27872577167,43208.46441839665,7.2445635564169155,3.635999120754044,3.608564435662872
89621.90416824029,43205.45116496441,89627.9085652797,43209.48154128388,89624.90820535141,43207.46758786373,7.231651275453183,3.6180403618841694,3.6136109135690133
89622.4958396903,43204.51553510394,89628.60556297943,43208.44286553771,89625.56459453142,43206.48813148948,7.26311058459017,3.648071568590059,3.6150390160001127
89623.11716572019,43203.53391616105,89629.26902295224,43207.447105716696,89626.19219816958,43205.489940765794,7.2909858509930245,3.644430751537935,3.6465550994550906
89623.72046763546,43202.553563525755,89629.92202192415,43206.431998717875,89626.83073825749,43204.498718394585,7.314491495378323,3.668442975624289,3.646048519754033
89624.32390970552,43201.557712743925,89630.56813218383,43205.42821615334,89627.44092339705,43203.48980442713,7.346523420950189,3.6672641336640557,3.679259287286133
89624.93784118987,43200.54527863121,89631.20515532144,43204.44209896017,89628.080437635,43202.499247721855,7.380026287005341,3.7005400067201757,3.6794862802851656
89625.62195658709,43199.41441500319,89631.81038050956,43203.60101674315,89628.6925139564,43201.49171303352,7.471561066690322,3.707221286226386,3.7643397804639367
