s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
83.71535417059583,89640.1845133979,43136.77524749406,-0.4385241969016258,-20.152364826408746,8.33333,0.0
84.28619145760476,89640.71539374077,43136.56543503069,-0.2993267254234963,-17.71954776160235,8.33333,0.0
84.85985709972202,89641.28058741639,43136.46720887334,-0.17070315548359358,-14.643769844827167,8.33333,0.0
85.45522417393512,89641.87567585401,43136.44899611775,-0.06834072933488633,-11.88636307801424,8.33333,0.0
86.07545200057038,89642.49540150064,43136.47394967155,0.008706351944190362,-9.874995117866275,8.33333,0.0
86.71528688596692,89643.13446545317,43136.50534943495,0.07664627877640813,-8.38425733844368,8.33333,0.0
87.36099004046325,89643.77966937737,43136.53073565019,0.15950051434283155,-6.791938075359052,8.33333,0.0
87.98479055581511,89644.4005980428,43136.590524239364,0.28022775224347274,-4.166962785739636,8.33333,0.0
88.5662586590394,89644.9645685756,43136.73209539889,0.4486540258553975,0.3471476235261747,8.33333,0.0
89.11247230069819,89645.43924303235,43137.00234251255,0.6467763872421036,6.070918405714022,8.33333,0.0
89.67118377056936,89645.81555133282,43137.41532019906,0.8322061586259925,10.571633429654717,8.33333,0.0
90.27191447817583,89646.12205081283,43137.93197816311,0.9710686972491405,12.763923965040421,8.33333,0.0
90.90790417558699,89646.39072531085,43138.508430164,1.059049396604596,13.601355913011432,8.33333,0.0
91.55595625786312,89646.65355866523,43139.100789961056,1.1131205707722234,14.208893944283092,8.33333,0.0
92.191984418808,89646.93557583787,43139.67087603864,1.1584835414214125,15.251436594817676,8.33333,0.0
92.80710178463455,89647.21502987239,43140.21884941056,1.2197960780099935,17.079677766704965,8.33333,0.0
93.39803664261552,89647.4509040448,43140.76066799751,1.3132613272390228,19.66894112630691,8.33333,0.0
93.97005719946726,89647.6021217593,43141.31233884166,1.439642579356009,22.362439073025175,8.33333,0.0
94.5440612699593,89647.63819760203,43141.885208116895,1.5836083222738713,24.130733555924785,8.33333,0.0
95.13615914023497,89647.5683102448,43142.4731669975,1.723735214839521,24.54305154146172,8.33333,0.0
95.74954921064449,89647.41092174486,43143.06602131229,1.845317987572886,24.091569863668493,8.33333,0.0
96.37922453050953,89647.18449415948,43143.65357689011,1.9440745890585938,23.489195071854745,8.33333,0.0
97.01482444709436,89646.90748954593,43144.22563955979,2.0219082033881794,23.137741494858734,8.33333,0.0
97.64270802481958,89646.59829641687,43144.77211682017,2.0821320417353935,23.11217869601708,8.33333,0.0
98.25528121045352,89646.27047519844,43145.28959064222,2.1271521589997073,23.30903652034233,8.33333,0.0
98.85676557017615,89645.92985361454,43145.785332885294,2.1581921246225324,23.57514330896325,8.33333,0.0
99.45163055942218,89645.58156421105,43146.26757644083,2.1760981452103563,23.790445846432572,8.33333,0.0
100.0437333689573,89645.23073953393,43146.744554200246,2.1823623332463407,23.90083208553045,8.33333,0.0
100.63669986101881,89644.88251199655,43147.22449882509,2.179637005451242,23.910403805412635,8.33333,0.0
101.2333202698415,89644.54083056265,43147.71358952215,2.1714024546545345,23.85719756153629,8.33333,0.0
101.83311977674997,89644.20557577994,43148.21094621423,2.161048954576659,23.788646355528947,8.33333,0.0
102.43480011852155,89643.87575461423,43148.71417303419,2.1510275109519346,23.741585126696403,8.33333,0.0
103.03697825579972,89643.55037403114,43149.22087411487,2.1425584623639082,23.731266475882205,8.33333,0.0
103.63838867699971,89643.22848818272,43149.72889379492,2.1358838514388623,23.75246988260501,8.33333,0.0
104.23887590159936,89642.90945445116,43150.23762003273,2.1307221762283652,23.7891404800109,8.33333,0.0
104.83872745925642,89642.59275016167,43150.7470513669,2.126606221265525,23.825168307337453,8.33333,0.0
105.43822682657368,89642.27785293633,43151.25718784755,2.12298155411327,23.85099531964621,8.33333,0.0
106.03765325561174,89641.9642403973,43151.76802952478,2.119139808567691,23.865173202599447,8.33333,0.0
106.63728241690916,89641.65139217975,43152.27957729757,2.114180424283353,23.87243593879696,8.33333,0.0
107.23725663931815,89641.33960626963,43152.79217715497,2.107187686756827,23.879730765287462,8.33333,0.0
107.83740241463256,89641.03125177503,43153.30704845665,2.0976697569518308,23.89156429892361,8.33333,0.0
108.43755582298928,89640.72902047611,43153.825546629756,2.086108415155204,23.907390784757112,8.33333,0.0
109.03765993302635,89640.43560415303,43154.34902710144,2.0743046720993323,23.923869233382383,8.33333,0.0
109.63780794362678,89640.15345332216,43154.87871431411,2.065173199823667,23.940333813158528,8.33333,0.0
110.23810415889959,89639.88006269177,43155.41314214767,2.0618645945486427,23.960050924687245,8.33333,0.0
110.83833983387979,89639.60827992775,43155.94832155189,2.066535165760156,23.982826192015793,8.33333,0.0
111.4382302657023,89639.33077326562,43156.48016606175,2.079392565808595,23.997023900358982,8.33333,0.0
112.03776829643238,89639.04022515846,43157.00459684624,2.0985399633312225,23.983814399915552,8.33333,0.0
112.63740892585726,89638.73229612206,43157.51913410728,2.1207020159517325,23.932674713173018,8.33333,0.0
113.23749099393854,89638.40927349334,43158.024856234304,2.1424016326573874,23.85195236004318,8.33333,0.0
113.83803170525161,89638.07433853549,43158.523321599154,2.160907579474768,23.76383659136508,8.33333,0.0
